,S,I,R
181,299.9999999999727,14.285714285719623,85.71428571430766
182,299.99999999997374,14.285714285717692,85.71428571430857
183,299.9999999999773,14.285714285715933,85.71428571430675
184,299.9999999999823,14.285714285714487,85.71428571430319
185,299.99999999998784,14.28571428571342,85.71428571429874
186,299.9999999999931,14.285714285712745,85.71428571429414
187,299.99999999999767,14.285714285712421,85.71428571428991
188,300.0000000000012,14.285714285712388,85.71428571428642
189,300.00000000000364,14.285714285712565,85.71428571428379
190,300.000000000005,14.285714285712878,85.71428571428211
191,300.00000000000546,14.285714285713254,85.71428571428129
192,300.0000000000052,14.28571428571364,85.71428571428119
193,300.00000000000443,14.285714285713983,85.71428571428159
194,300.0000000000034,14.285714285714263,85.71428571428233
195,300.00000000000233,14.285714285714468,85.7142857142832
196,300.0000000000013,14.285714285714597,85.7142857142841
197,300.0000000000004,14.285714285714658,85.71428571428494
198,299.9999999999997,14.285714285714663,85.71428571428562
199,299.99999999999926,14.285714285714624,85.71428571428612
200,299.999999999999,14.285714285714562,85.71428571428646
