,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,222.56898880004883,45.54624557495117,131.884765625
2,1.0,227.9618996120198,20.339638585844725,151.69846180213545
3,1.5,249.75591984234634,9.781177149944533,140.46290300770912
4,2.0,273.97716664680723,5.159959552474349,120.86287380071842
5,2.5,296.3754335579963,2.9987052203147333,100.62586122168896
6,3.0,315.6971183248759,1.9094752430594808,82.39340643206465
7,3.5,331.80791898815124,1.3183944266567886,66.87368658519196
8,4.0,344.9912459978699,0.9751686551663177,54.03358534696379
9,4.5,355.6586847693023,0.7636983589382429,43.577616871759474
10,5.0,364.2296427413462,0.626644008032915,35.14371325062089
11,5.5,371.08447860168525,0.5339412133322257,28.381580184982525
12,6.0,376.54996878967756,0.46893557095701954,22.981095639365417
13,6.5,380.89873728953006,0.42193299930465633,18.679329711165284
14,7.0,384.3542903708533,0.38703691680033553,15.258672712346387
15,7.5,387.09784422313857,0.36051880003970993,12.541636976821724
16,8.0,389.27524460652216,0.33993972839878556,10.38481566507905
17,8.5,391.0032718288748,0.3236567289677601,8.673071442157438
18,9.0,392.3750928135027,0.31053465385809254,7.3143725326392035
19,9.5,393.4648379421207,0.299772095623275,6.235389962256015
20,10.0,394.3313735120638,0.29079282184825567,5.3778336660879384
21,10.5,395.02137416396545,0.2831760808455549,4.6954497551889975
22,11.0,395.57180478951,0.27661066366887926,4.151584546821123
23,11.5,396.01191386588,0.27086389100633335,3.7172222431136768
24,12.0,396.3648277002723,0.2657602205606183,3.3694120791670668
25,12.5,396.6488215329942,0.26116620562924786,3.090012261376561
26,13.0,396.8783306228193,0.25697974024204856,2.864689636938646
27,13.5,397.0647530565833,0.2531222565646904,2.6821246868520103
28,14.0,397.2170862917385,0.249532993238314,2.5333807150231893
29,14.5,397.3424313067838,0.24616474041553812,2.4114039528006677
30,15.0,397.4463915401317,0.24298065305415054,2.310627806814164
31,15.5,397.53338834597633,0.23995184672192987,2.226659807301736
32,16.0,397.6069102886675,0.23705557276331296,2.15603413856918
33,16.5,397.66971005413626,0.23427382631228016,2.0960161195514595
34,17.0,397.72395992021404,0.23159228013995872,2.0444477996459987
35,17.5,397.77137446345523,0.22899946532083837,1.9996260712239304
36,18.0,397.81330737706566,0.22648613982755916,1.9602064831067856
37,18.5,397.85082784145754,0.22404480081876643,1.9251273577236891
38,19.0,397.88478075155655,0.22166930717476055,1.8935499412686916
39,19.5,397.9158342033225,0.21935458685725193,1.864811209820244
40,20.0,397.94451692783,0.21709640968166355,1.8383866624883138
41,20.5,397.97124779611346,0.21489121062736813,1.8138609932591723
42,21.0,397.996359071023,0.2127359522544222,1.790904976722584
43,21.5,398.02011472904155,0.21062801742065834,1.7692572535377897
44,22.0,398.04272489587623,0.2085651255023268,1.7487099786214397
45,22.5,398.064357219185,0.20654526686412844,1.729097513950859
46,23.0,398.0851458277531,0.2045666515118086,1.7102875207351105
