,S,I,R
0,300.0,100.0,0.0
1,222.56898880004883,45.54624557495117,131.884765625
2,227.9618996120198,20.339638585844725,151.69846180213545
3,249.75591984234634,9.781177149944533,140.46290300770912
4,273.97716664680723,5.159959552474349,120.86287380071842
5,296.3754335579963,2.9987052203147333,100.62586122168896
6,315.6971183248759,1.9094752430594808,82.39340643206465
7,331.80791898815124,1.3183944266567886,66.87368658519196
8,344.9912459978699,0.9751686551663177,54.03358534696379
9,355.6586847693023,0.7636983589382429,43.577616871759474
10,364.2296427413462,0.626644008032915,35.14371325062089
11,371.08447860168525,0.5339412133322257,28.381580184982525
12,376.54996878967756,0.46893557095701954,22.981095639365417
13,380.89873728953006,0.42193299930465633,18.679329711165284
14,384.3542903708533,0.38703691680033553,15.258672712346387
15,387.09784422313857,0.36051880003970993,12.541636976821724
16,389.27524460652216,0.33993972839878556,10.38481566507905
17,391.0032718288748,0.3236567289677601,8.673071442157438
18,392.3750928135027,0.31053465385809254,7.3143725326392035
19,393.4648379421207,0.299772095623275,6.235389962256015
20,394.3313735120638,0.29079282184825567,5.3778336660879384
21,395.02137416396545,0.2831760808455549,4.6954497551889975
22,395.57180478951,0.27661066366887926,4.151584546821123
23,396.01191386588,0.27086389100633335,3.7172222431136768
24,396.3648277002723,0.2657602205606183,3.3694120791670668
25,396.6488215329942,0.26116620562924786,3.090012261376561
26,396.8783306228193,0.25697974024204856,2.864689636938646
27,397.0647530565833,0.2531222565646904,2.6821246868520103
28,397.2170862917385,0.249532993238314,2.5333807150231893
29,397.3424313067838,0.24616474041553812,2.4114039528006677
30,397.4463915401317,0.24298065305415054,2.310627806814164
31,397.53338834597633,0.23995184672192987,2.226659807301736
32,397.6069102886675,0.23705557276331296,2.15603413856918
33,397.66971005413626,0.23427382631228016,2.0960161195514595
34,397.72395992021404,0.23159228013995872,2.0444477996459987
35,397.77137446345523,0.22899946532083837,1.9996260712239304
36,397.81330737706566,0.22648613982755916,1.9602064831067856
37,397.85082784145754,0.22404480081876643,1.9251273577236891
38,397.88478075155655,0.22166930717476055,1.8935499412686916
39,397.9158342033225,0.21935458685725193,1.864811209820244
40,397.94451692783,0.21709640968166355,1.8383866624883138
41,397.97124779611346,0.21489121062736813,1.8138609932591723
42,397.996359071023,0.2127359522544222,1.790904976722584
43,398.02011472904155,0.21062801742065834,1.7692572535377897
44,398.04272489587623,0.2085651255023268,1.7487099786214397
45,398.064357219185,0.20654526686412844,1.729097513950859
46,398.0851458277531,0.2045666515118086,1.7102875207351105
47,398.10519838906663,0.20262766877618263,1.6921739421571882
48,398.12460166884654,0.20072685558482886,1.6746714755686336
49,398.1434259106054,0.19886287142484227,1.6577112179697564
50,398.16172828586434,0.19703447852372258,1.6412372356119354
51,398.1795556124996,0.19524052610383347,1.6252038613965683
52,398.1969464967787,0.19347993782053757,1.6095735654007548
53,398.21393302161175,0.19175170169174552,1.594315276696503
54,398.23054207751176,0.1900548619800676,1.5794030605081755
55,398.246796412249,0.18838851260795447,1.5648150751430339
56,398.2627154590248,0.1867517917788411,1.5505327491963834
57,398.27831599026547,0.18514387754931552,1.5365401321852157
58,398.29361263411346,0.18356398415333144,1.5228233817332104
59,398.3086182827996,0.18201135892304518,1.5093703582773408
60,398.32334441586823,0.18048527968475941,1.496170304447006
61,398.33780135633293,0.17898505253484867,1.4832135911322195
62,398.3519984739914,0.17751000992109814,1.4704915160875152
63,398.3659443470969,0.17605950897090622,1.4579961439321942
64,398.3796468911976,0.17463293002029065,1.4457201787821286
65,398.3931134620793,0.17322967530738123,1.4336568626132915
66,398.4063509382698,0.17184916780168974,1.4217998939285286
67,398.4193657874002,0.17049085014639262,1.4101433624534259
68,398.4321641198061,0.16915418369551058,1.3986816964984006
69,398.44475173203006,0.1678386476315115,1.3874096203384323
70,398.4571341423229,0.16654373815171788,1.376322119525382
71,398.4693166197948,0.1652689677141435,1.3654144124910321
72,398.4813042085182,0.16401386433514795,1.3546819271466275
73,398.49310174760785,0.16277797093269078,1.3441202814594568
74,398.5047138880872,0.16156084471006754,1.3337252672027085
75,398.51614510718065,0.16036205657588215,1.3234928362434697
76,398.5273997205343,0.15918119059670607,1.3134190888690174
77,398.5384818927661,0.15801784347942865,1.3035002637544997
78,398.5493956466595,0.1568716240807494,1.2937327292597596
79,398.5601448712515,0.1557421529416219,1.2841129758068688
80,398.57073332901365,0.15462906184475078,1.2746376091416003
81,398.5811646622838,0.1535319933934811,1.2653033443227077
82,398.591442399075,0.15245060061061522,1.2561070003143924
83,398.6015699583617,0.15138454655585457,1.2470454950824235
84,398.61155065492477,0.15033350396069872,1.2381158411145314
