,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,149.7706174850464,184.46603616078693,65.76334635416669
2,1.0,74.83074473806157,188.54082670909204,136.62842855284637
3,1.5,59.41932524149097,157.39166248251095,183.18901227599807
4,2.0,64.76629008722486,129.5952930470536,205.63841686572152
5,2.5,75.4884761254601,111.50513894642245,213.00638492811743
6,3.0,86.03105116065682,101.32746834775794,212.64148049158524
7,3.5,94.26441429653642,96.55807365985186,209.17751204361173
8,4.0,99.59105443190342,95.19390685180795,205.2150387162886
9,4.5,102.26423664460809,95.72670797960576,202.00905537578615
10,5.0,102.98391367650304,97.05211606327065,199.9639702602263
11,5.5,102.56777999661072,98.43972478732864,198.9924952160606
12,6.0,101.70920411799271,99.5059756996172,198.7848201823901
13,6.5,100.86143269220727,100.14205983637964,198.9965074714131
14,7.0,100.23877414678967,100.40738798869045,199.3538378645199
15,7.5,99.8835537315367,100.42798582461762,199.68846044384566
16,8.0,99.74592527516269,100.32770190146618,199.92637282337114
17,8.5,99.746160769861,100.19629147687479,200.05754775326417
18,9.0,99.81132508422816,100.08396536037003,200.10470955540183
19,9.5,99.89043947504992,100.00942639403038,200.1001341309197
20,10.0,99.95588883638374,99.97180572273838,200.07230544087787
21,10.5,99.99812353308737,99.96125235310635,200.04062411380627
22,11.0,100.01856785924754,99.96619203215903,200.01524010859345
23,11.5,100.02347326858442,99.97718994875176,199.99933678266382
24,12.0,100.01977602401581,99.9882339811443,199.99198999483988
25,12.5,100.01296004685732,99.99646955090245,199.99057040224025
26,13.0,100.00641705213575,100.00126681630526,199.992316131559
27,13.5,100.00168014262815,100.00320938615438,199.99511047121746
28,14.0,99.9990108958037,100.0033048832983,199.99768422089795
29,14.5,99.99800293424867,100.00250298613443,199.99949407961688
30,15.0,99.99803841059766,100.00148251770551,200.00047907169684
31,15.5,99.99855791284276,100.00062029547199,200.0008217916852
32,16.0,99.99917301997199,100.00005383814596,200.00077314188206
33,16.5,99.99967566496493,99.99977233401782,200.00055200101727
34,17.0,99.99999633838429,99.99969764403697,200.00030601757874
35,17.5,100.00014882697235,99.99973983635888,200.00011133666877
36,18.0,100.00018275012972,99.99982645379431,199.99999079607596
37,18.5,100.00015194509369,99.99991186737132,199.99993618753496
38,19.0,100.00009844457306,99.9999748213338,199.99992673409315
39,19.5,100.00004792986262,100.00001102638532,199.99994104375207
40,20.0,100.00001177269039,100.00002531090362,199.99996291640596
41,20.5,99.99999166761903,100.00002557480904,199.9999827575719
42,21.0,99.99998430149279,100.00001914495043,199.9999965535568
43,21.5,99.99998484364644,100.00001119953777,200.00000395681582
44,22.0,99.99998898429615,100.00000457420936,200.00000644149452
45,22.5,99.9999937643826,100.0000002707597,200.00000596485773
46,23.0,99.99999762157584,99.99999816756052,200.0000042108636
47,23.5,100.00000005404898,99.99999764322735,200.00000230272366
48,24.0,100.0000011897812,99.99999799944628,200.00000081077252
49,24.5,100.0000014215976,99.99999868051778,199.9999998978846
50,25.0,100.00000116681196,99.99999934056218,199.99999949262588
51,25.5,100.00000074735775,99.99999982150614,199.99999943113613
52,26.0,100.00000035758345,100.00000009454605,199.99999954787052
53,26.5,100.00000008173129,100.0000001993532,199.99999971891552
54,27.0,99.99999993041688,100.00000019779263,199.99999987179046
55,27.5,99.99999987673932,100.00000014636275,199.99999997689793
56,28.0,99.9999998829619,100.00000008454566,200.00000003249244
57,28.5,99.99999991589843,100.00000003366273,200.0000000504388
58,29.0,99.99999995301863,100.00000000098807,200.00000004599332
59,29.5,99.99999998260247,99.99999998529282,200.00000003210468
60,30.0,100.0000000010426,99.99999998164456,200.0000000173128
61,30.5,100.00000000949018,99.99999998462472,200.0000000058851
62,31.0,100.00000001105025,99.99999998997369,199.99999999897608
63,31.5,100.00000000895547,99.99999999507125,199.9999999959733
64,32.0,100.00000000567027,99.99999999874355,199.99999999558622
65,32.5,100.00000000266445,100.0000000008011,199.99999999653443
66,33.0,100.00000000056103,100.00000000156817,199.9999999978708
67,33.5,99.99999999942317,100.00000000152879,199.99999999904804
68,34.0,99.99999999903325,100.00000000111837,199.99999999984837
69,34.5,99.99999999909674,100.00000000063777,200.00000000026546
70,35.0,99.99999999935824,100.00000000024718,200.00000000039458
71,35.5,99.9999999996463,99.99999999999923,200.00000000035445
72,36.0,99.9999999998731,99.99999999988225,200.00000000024463
73,36.5,100.0000000000128,99.99999999985714,200.00000000013006
74,37.0,100.00000000007554,99.9999999998819,200.00000000004258
75,37.5,100.00000000008583,99.99999999992386,199.9999999999903
76,38.0,100.00000000006871,99.9999999999632,199.99999999996808
77,38.5,100.000000000043,99.99999999999123,199.99999999996578
78,39.0,100.00000000001982,100.00000000000674,199.99999999997343
79,39.5,100.00000000000378,100.00000000001234,199.9999999999839
80,40.0,99.99999999999524,100.00000000001181,199.99999999999295
