,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,204.92732524871826,75.32169818878174,119.7509765625
2,1.0,185.85575269504614,43.69839866817249,170.44584863678136
3,1.5,198.01468549633373,25.283191151126253,176.70212335254
4,2.0,219.94742401890437,16.011929082710864,164.04064689838475
5,2.5,243.17825338620827,11.375205007331713,145.44654160646002
6,3.0,264.3870261473498,9.0381014833459,126.57487236930432
7,3.5,282.377603853163,7.92277741658862,109.69961873024837
8,4.0,296.85232392857716,7.532602520501814,95.61507355092103
9,4.5,307.88235259722427,7.632733216706495,84.48491418606923
10,5.0,315.676786487506,8.106135822432432,76.21707769006159
11,5.5,320.49307685735073,8.883685834771498,70.62323730787777
12,6.0,322.62050147042766,9.905069829082958,67.47442870048938
13,6.5,322.4011483609896,11.094983058085674,66.5038685809247
14,7.0,320.26124625464934,12.352348710352015,67.38640503499865
15,7.5,316.72591715199013,13.55528148583785,69.71880136217202
16,8.0,312.3956697382287,14.58197584944808,73.0223544123232
17,8.5,307.880812658134,15.339640084347245,76.77954725751874
18,9.0,303.7145625807256,15.787167074399534,80.49827034487485
19,9.5,300.2796954707796,15.939967450959717,83.7803370782607
20,10.0,297.77574972375896,15.856330793764787,86.36791948247625
21,10.5,296.23143995953757,15.614572834181944,88.15398720628049
22,11.0,295.54765017924694,15.291994557719198,89.16035526303386
23,11.5,295.5503766426962,14.951797104670025,89.49782625263376
24,12.0,296.037968950073,14.638320045801306,89.32371100412571
25,12.5,296.81544279616014,14.377900896376339,88.80665630746353
26,13.0,297.7151914002318,14.18233188859781,88.1024767111704
27,13.5,298.60668893993096,14.05285457395755,87.34045648611149
28,14.0,299.39855970763256,13.983704176265027,86.61773611610242
29,14.5,300.0359244814095,13.96492603520817,85.99914948338234
30,15.0,300.4951230722004,13.984519762651756,85.52035716514786
31,15.5,300.77719178649517,14.03005576765215,85.19275244585268
32,16.0,300.90098163748917,14.089883166058614,85.00913519645222
33,16.5,300.8965157653042,14.153992980636819,84.94949125405901
34,17.0,300.7990245236474,14.214559983299567,84.98641549305303
35,17.5,300.6439858290533,14.266175253277805,85.0898389176689
36,18.0,300.4633856295469,14.305795541429738,85.23081882902335
37,18.5,300.2832822525776,14.33246132506365,85.38425642235877
38,19.0,300.12262008981224,14.346858168965452,85.5305217412223
39,19.5,299.9931166443086,14.35080561716868,85.65607773852273
40,20.0,299.89996437961645,14.346751612633794,85.75328400774976
41,20.5,299.8430554952199,14.337331949033567,85.81961255574652
42,21.0,299.8184506840036,14.32503016252337,85.85651915347302
43,21.5,299.81985947208454,14.311950030508564,85.86819049740689
44,22.0,299.83996367792105,14.29969469971792,85.86034162236103
45,22.5,299.87148218114453,14.289334994332991,85.83918282452248
46,23.0,299.90793423685176,14.281444195206486,85.81062156794175
47,23.5,299.94410456404785,14.276176021196818,85.77971941475533
48,24.0,299.9762449144444,14.273364957485805,85.75039012806978
49,24.5,300.0020648981674,14.272632008940786,85.72530309289179
50,25.0,300.0205718951117,14.273483386989211,85.7059447178991
51,25.5,300.03181868197174,14.275393937840626,85.69278738018764
52,26.0,300.0366105969666,14.277870939839781,85.68551846319359
53,26.5,300.0362139453648,14.280497060245976,85.68328899438922
54,27.0,300.0320958130427,14.282953686942204,85.68495050001509
55,27.5,300.0257139913919,14.285027522148006,85.68925848646009
56,28.0,300.01836542133384,14.286604278708632,85.69503029995752
57,28.5,300.0110931552831,14.28765363778186,85.70125320693504
58,29.0,300.0046456772311,14.28820943177,85.70714489099889
59,29.5,299.99947856333654,14.288348454814955,85.71217298184851
60,30.0,299.99578670887234,14.28817052758089,85.71604276354677
61,30.5,299.99355532002943,14.287781593223547,85.71866308674703
62,31.0,299.99261910862833,14.28728081050087,85.7201000808708
63,31.5,299.99272115636353,14.286751916871351,85.72052692676512
64,32.0,299.9935652977642,14.286258603125987,85.72017609910984
65,32.5,299.9948582532845,14.285843284872094,85.71929846184338
66,33.0,299.99633986997793,14.285528464798796,85.71813166522327
67,33.5,299.9978015405434,14.285319827477133,85.71687863197948
68,34.0,299.99909410405314,14.28521026197034,85.71569563397652
69,34.5,300.0001272858412,14.285184131436774,85.71468858272203
70,35.0,300.0008630625243,14.28522127044554,85.7139156670302
71,35.5,300.00130532395565,14.28530036242536,85.71339431361899
72,36.0,300.00148794313947,14.285401510688711,85.71311054617182
73,36.5,300.001462953176,14.285507952869652,85.71302909395438
74,37.0,300.00129005214706,14.28560697284308,85.71310297500986
75,37.5,300.00102818107376,14.285690134127673,85.71328168479856
76,38.0,300.00072949620613,14.285752996447222,85.71351750734664
77,38.5,300.00043571544364,14.285794487392488,85.71376979716386
78,39.0,300.0001765731032,14.285816090401537,85.71400733649526
79,39.5,299.99996996720904,14.285820985440772,85.71420904735018
80,40.0,299.99982331863936,14.2858132463148,85.71436343504584
